type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,18/03/2024 15:00:39,28.64938167,-17.75835167,2.80,68,,0,55,11,38,,
T,18/03/2024 15:00:42,28.64938333,-17.75834833,2.90,68,,0,74,16,38,,
T,18/03/2024 15:00:45,28.64937833,-17.75834500,2.90,67,,0,,15,38,,
T,18/03/2024 15:00:48,28.64937000,-17.75831167,2.90,67,,0,73,14,38,,
T,18/03/2024 15:00:51,28.64935833,-17.75828833,2.80,66,,0,78,15,38,,
T,18/03/2024 15:00:54,28.64935833,-17.75831167,2.80,66,,0,276,14,38,,
T,18/03/2024 15:00:57,28.64936500,-17.75830500,2.80,66,,0,110,14,38,,
T,18/03/2024 15:01:00,28.64935000,-17.75832000,3.20,66,,0,107,12,38,,
T,18/03/2024 15:01:03,28.64932167,-17.75830000,3.00,68,,0,98,14,38,,
T,18/03/2024 15:01:06,28.64938833,-17.75842000,2.00,58,,0,251,14,38,,
T,18/03/2024 15:01:09,28.64938333,-17.75841000,1.90,61,,0,219,13,38,,
T,18/03/2024 15:01:12,28.64938500,-17.75840667,2.30,61,,0,,13,38,,
T,18/03/2024 15:01:15,28.64938667,-17.75840500,2.50,61,,0,,13,38,,
T,18/03/2024 15:01:18,28.64936667,-17.75840333,2.80,62,,0,238,11,38,,
T,18/03/2024 15:01:21,28.64936167,-17.75839667,2.90,63,,0,275,16,38,,
T,18/03/2024 15:01:24,28.64937500,-17.75839833,2.80,63,,0,290,14,38,,
T,18/03/2024 15:01:27,28.64938000,-17.75841333,2.80,65,,0,257,13,38,,
T,18/03/2024 15:01:30,28.64939500,-17.75841333,2.90,65,,0,282,13,38,,
T,18/03/2024 15:01:33,28.64940333,-17.75842333,2.80,66,,0,272,14,38,,
T,18/03/2024 15:01:36,28.64941000,-17.75840000,2.80,67,,0,316,14,38,,
T,18/03/2024 15:01:39,28.64941833,-17.75837333,3.10,67,,0,,10,38,,
T,18/03/2024 15:01:42,28.64941167,-17.75832000,3.30,68,,0,93,11,38,,
T,18/03/2024 15:01:45,28.64940667,-17.75825833,3.30,69,,0,69,10,38,,
T,18/03/2024 15:01:48,28.64941333,-17.75828167,3.40,69,,0,,12,38,,
T,18/03/2024 15:01:51,28.64941333,-17.75833833,2.90,73,,0,,13,38,,
T,18/03/2024 15:01:54,28.64940667,-17.75836167,2.80,73,,0,271,14,38,,
T,18/03/2024 15:01:57,28.64939000,-17.75839833,2.60,74,,1,269,13,38,,
T,18/03/2024 15:02:00,28.64938500,-17.75840500,2.70,74,,1,281,14,38,,
T,18/03/2024 15:02:03,28.64938667,-17.75840167,2.80,73,,0,,13,38,,
T,18/03/2024 15:02:06,28.64937500,-17.75839333,2.90,73,,0,,13,38,,
T,18/03/2024 15:02:09,28.64938000,-17.75838000,2.80,73,,0,226,14,38,,
T,18/03/2024 15:02:12,28.64937500,-17.75837500,2.80,75,,0,262,15,38,,
T,18/03/2024 15:02:15,28.64938500,-17.75836833,2.80,76,,0,99,14,38,,
T,18/03/2024 15:02:18,28.64940333,-17.75836000,2.90,77,,0,,14,38,,
T,18/03/2024 15:02:21,28.64940000,-17.75830833,3.00,77,,0,,14,38,,
T,18/03/2024 15:02:24,28.64938333,-17.75820000,3.30,77,,0,,13,38,,
T,18/03/2024 15:02:27,28.64940000,-17.75815667,3.30,77,,1,96,11,38,,
T,18/03/2024 15:02:30,28.64940833,-17.75817167,3.40,77,,1,98,11,38,,
T,18/03/2024 15:02:33,28.64940667,-17.75819833,3.50,76,,1,287,12,38,,
T,18/03/2024 15:02:36,28.64940833,-17.75820833,3.50,75,,0,283,13,38,,
T,18/03/2024 15:02:39,28.64940833,-17.75823500,3.60,75,,0,,13,38,,
T,18/03/2024 15:02:42,28.64941500,-17.75827167,3.60,73,,0,284,13,38,,
T,18/03/2024 15:02:45,28.64941333,-17.75834833,3.30,72,,0,,13,38,,
T,18/03/2024 15:02:48,28.64940833,-17.75841167,2.90,70,,1,259,12,38,,
T,18/03/2024 15:02:51,28.64940500,-17.75841667,2.90,69,,1,236,12,39,,
T,18/03/2024 15:02:54,28.64940167,-17.75840500,2.70,69,,0,256,15,39,,
T,18/03/2024 15:02:57,28.64940500,-17.75841833,2.60,68,,0,271,16,39,,
T,18/03/2024 15:03:00,28.64940000,-17.75841833,2.50,68,,0,266,17,39,,
T,18/03/2024 15:03:03,28.64939333,-17.75842000,2.40,68,,0,,18,39,,
T,18/03/2024 15:03:06,28.64939333,-17.75842000,2.40,68,,0,,18,39,,
T,18/03/2024 15:03:09,28.64939333,-17.75842000,2.30,68,,0,,17,39,,
T,18/03/2024 15:03:12,28.64939333,-17.75842000,2.20,68,,0,,19,39,,
T,18/03/2024 15:03:15,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:18,28.64939333,-17.75842000,2.10,68,,0,,20,39,,
T,18/03/2024 15:03:21,28.64939333,-17.75842000,2.00,68,,0,,20,39,,
T,18/03/2024 15:03:24,28.64939333,-17.75842000,2.00,68,,0,,18,39,,
T,18/03/2024 15:03:27,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:30,28.64939333,-17.75842000,2.10,68,,0,,17,39,,
T,18/03/2024 15:03:33,28.64939333,-17.75842000,2.10,68,,0,,17,39,,
T,18/03/2024 15:03:36,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:39,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:42,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:45,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:48,28.64939333,-17.75842000,2.10,68,,0,,19,39,,
T,18/03/2024 15:03:51,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:03:54,28.64939333,-17.75842000,2.10,68,,0,,19,39,,
T,18/03/2024 15:03:57,28.64939333,-17.75842000,2.10,68,,0,,19,39,,
T,18/03/2024 15:04:00,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:04:03,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:04:06,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:04:09,28.64939333,-17.75842000,2.00,68,,0,,18,39,,
T,18/03/2024 15:04:12,28.64939333,-17.75842000,2.00,68,,0,,18,39,,
T,18/03/2024 15:04:15,28.64939333,-17.75842000,2.10,68,,0,,18,39,,
T,18/03/2024 15:04:18,28.64939333,-17.75842000,2.30,68,,0,,14,39,,
T,18/03/2024 15:04:21,28.64939333,-17.75842000,2.60,68,,0,,12,39,,
T,18/03/2024 15:04:24,28.64936333,-17.75840167,2.80,63,,0,,10,39,,
T,18/03/2024 15:04:27,28.64936167,-17.75838167,2.90,63,,0,,11,39,,
T,18/03/2024 15:04:30,28.64936167,-17.75838167,3.10,63,,0,,11,39,,
T,18/03/2024 15:04:33,28.64936167,-17.75838167,3.40,63,,0,,11,39,,
T,18/03/2024 15:04:36,28.64936167,-17.75838167,3.20,63,,0,,12,39,,
T,18/03/2024 15:04:39,28.64936167,-17.75838167,3.00,63,,0,,13,39,,
T,18/03/2024 15:04:42,28.64936167,-17.75838167,3.00,63,,0,,15,39,,
T,18/03/2024 15:04:45,28.64937500,-17.75827000,2.80,65,,0,114,15,39,,
T,18/03/2024 15:04:48,28.64937167,-17.75827333,2.70,65,,0,,15,39,,
T,18/03/2024 15:04:51,28.64937167,-17.75827333,2.70,65,,0,,17,39,,
T,18/03/2024 15:04:54,28.64937167,-17.75827333,2.70,65,,0,,16,39,,
T,18/03/2024 15:04:57,28.64937167,-17.75827333,2.70,65,,0,,17,39,,
T,18/03/2024 15:05:00,28.64937167,-17.75827333,2.70,65,,0,,16,39,,
T,18/03/2024 15:05:03,28.64938167,-17.75832833,2.70,69,,0,288,17,39,,
T,18/03/2024 15:05:06,28.64938167,-17.75835333,2.70,70,,0,269,17,39,,
T,18/03/2024 15:05:09,28.64938167,-17.75835500,2.70,70,,0,,17,39,,
T,18/03/2024 15:05:12,28.64938500,-17.75835667,2.70,70,,0,,17,39,,
T,18/03/2024 15:05:15,28.64940000,-17.75837500,2.70,69,,0,,17,39,,
T,18/03/2024 15:05:18,28.64942667,-17.75839167,2.70,67,,0,297,17,39,,
T,18/03/2024 15:05:21,28.64944667,-17.75842000,2.70,66,,0,,18,39,,
T,18/03/2024 15:05:24,28.64945833,-17.75844000,2.70,65,,0,312,16,39,,
T,18/03/2024 15:05:27,28.64946333,-17.75845500,2.70,64,,0,289,16,40,,
T,18/03/2024 15:05:30,28.64946333,-17.75845667,2.80,65,,0,,16,40,,
T,18/03/2024 15:05:33,28.64946333,-17.75845667,2.80,65,,0,,16,40,,
T,18/03/2024 15:05:36,28.64946333,-17.75845667,2.80,65,,0,,16,40,,
T,18/03/2024 15:05:39,28.64946333,-17.75845667,2.90,65,,0,,15,40,,
T,18/03/2024 15:05:42,28.64946333,-17.75845667,2.90,65,,0,,13,40,,
T,18/03/2024 15:05:45,28.64944333,-17.75835000,3.00,66,,0,,14,40,,
T,18/03/2024 15:05:48,28.64943500,-17.75833333,3.00,67,,0,,15,39,,
T,18/03/2024 15:05:51,28.64944167,-17.75834667,3.30,68,,0,,13,39,,
T,18/03/2024 15:05:54,28.64949667,-17.75838833,3.40,66,,0,,10,39,,
T,18/03/2024 15:05:57,28.64948833,-17.75833833,3.60,66,,0,,10,39,,
T,18/03/2024 15:06:00,28.64948500,-17.75833333,3.90,65,,0,,10,39,,
T,18/03/2024 15:06:03,28.64946167,-17.75831333,4.10,65,,0,,10,38,,
T,18/03/2024 15:06:06,28.64941000,-17.75829667,3.90,65,,0,,12,38,,
T,18/03/2024 15:06:09,28.64940667,-17.75833000,3.60,65,,0,,13,38,,
T,18/03/2024 15:06:12,28.64940833,-17.75838000,3.40,65,,0,,14,38,,
T,18/03/2024 15:06:15,28.64941000,-17.75842667,3.30,65,,0,,13,39,,
T,18/03/2024 15:06:18,28.64940000,-17.75843000,3.10,66,,0,,13,39,,
T,18/03/2024 15:06:21,28.64938667,-17.75844500,2.80,69,,0,,14,39,,
T,18/03/2024 15:06:24,28.64937667,-17.75845000,2.60,70,,0,,16,39,,
T,18/03/2024 15:06:27,28.64937667,-17.75845000,2.50,70,,0,,17,39,,
T,18/03/2024 15:06:30,28.64937667,-17.75845000,2.50,70,,0,,17,39,,
T,18/03/2024 15:06:33,28.64937667,-17.75845000,2.50,70,,0,,19,39,,
T,18/03/2024 15:06:36,28.64937667,-17.75845000,2.50,70,,0,,18,39,,
T,18/03/2024 15:06:39,28.64937667,-17.75845000,2.50,70,,0,,19,39,,
T,18/03/2024 15:06:42,28.64937667,-17.75845000,2.50,70,,0,,18,39,,
T,18/03/2024 15:06:45,28.64937667,-17.75845000,2.40,70,,0,,18,39,,
T,18/03/2024 15:06:48,28.64937667,-17.75845000,2.30,70,,0,,19,39,,
T,18/03/2024 15:06:51,28.64937667,-17.75845000,2.30,70,,0,,18,39,,
T,18/03/2024 15:06:54,28.64937667,-17.75845000,2.20,70,,0,,17,39,,
T,18/03/2024 15:06:57,28.64937667,-17.75845000,2.20,70,,0,,17,39,,
T,18/03/2024 15:07:00,28.64937667,-17.75845000,2.20,70,,0,,18,39,,
T,18/03/2024 15:07:03,28.64937667,-17.75845000,2.20,70,,0,,19,39,,
T,18/03/2024 15:07:06,28.64937667,-17.75845000,1.90,70,,0,,18,39,,
T,18/03/2024 15:07:09,28.64937667,-17.75845000,2.00,70,,0,,18,39,,
T,18/03/2024 15:07:12,28.64937667,-17.75845000,2.00,70,,0,,19,39,,
T,18/03/2024 15:07:15,28.64937667,-17.75845000,2.10,70,,0,,18,39,,
T,18/03/2024 15:07:18,28.64937667,-17.75845000,1.70,70,,0,,19,39,,
T,18/03/2024 15:07:21,28.64937667,-17.75845000,1.70,70,,0,,20,39,,
T,18/03/2024 15:07:24,28.64937667,-17.75845000,1.90,70,,0,,19,39,,
T,18/03/2024 15:07:27,28.64937667,-17.75845000,2.00,70,,0,,18,39,,
T,18/03/2024 15:07:30,28.64937667,-17.75845000,2.00,70,,0,,20,39,,
T,18/03/2024 15:07:33,28.64937667,-17.75845000,2.00,70,,0,,20,39,,
T,18/03/2024 15:07:36,28.64937667,-17.75845000,1.50,70,,0,,20,39,,
T,18/03/2024 15:07:39,28.64937167,-17.75844833,1.60,78,,0,,22,39,,
T,18/03/2024 15:07:42,28.64937167,-17.75844167,1.80,78,,0,,21,39,,
T,18/03/2024 15:07:45,28.64937167,-17.75844167,1.70,78,,0,,22,39,,
T,18/03/2024 15:07:48,28.64937167,-17.75844167,1.90,78,,0,,21,39,,
T,18/03/2024 15:07:51,28.64937167,-17.75844167,2.00,78,,0,,20,39,,
T,18/03/2024 15:07:54,28.64937167,-17.75844167,2.10,78,,0,,20,39,,
T,18/03/2024 15:07:57,28.64937167,-17.75844167,2.10,78,,0,,19,39,,
T,18/03/2024 15:08:00,28.64937167,-17.75844167,2.10,78,,0,,20,39,,
T,18/03/2024 15:08:03,28.64937167,-17.75844167,1.60,78,,0,,21,39,,
T,18/03/2024 15:08:06,28.64937167,-17.75844167,1.50,78,,0,,20,40,,
T,18/03/2024 15:08:09,28.64937167,-17.75844167,1.70,78,,0,,20,40,,
T,18/03/2024 15:08:12,28.64937167,-17.75844167,1.90,78,,0,,21,40,,
T,18/03/2024 15:08:15,28.64937167,-17.75844167,2.00,78,,0,,20,40,,
T,18/03/2024 15:08:18,28.64937167,-17.75844167,2.00,78,,0,,20,40,,
T,18/03/2024 15:08:21,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:08:24,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:08:27,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:08:30,28.64937167,-17.75844167,2.10,78,,0,,20,40,,
T,18/03/2024 15:08:33,28.64937167,-17.75844167,2.20,78,,0,,20,40,,
T,18/03/2024 15:08:36,28.64937167,-17.75844167,2.10,78,,0,,20,40,,
T,18/03/2024 15:08:39,28.64937167,-17.75844167,2.10,78,,0,,20,40,,
T,18/03/2024 15:08:42,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:08:45,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:08:48,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:08:51,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:08:54,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:08:57,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:09:00,28.64937167,-17.75844167,2.00,78,,0,,23,40,,
T,18/03/2024 15:09:03,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:09:06,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:09:09,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:09:12,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:09:15,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:09:18,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:09:21,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:09:24,28.64937167,-17.75844167,2.10,78,,0,,19,40,,
T,18/03/2024 15:09:27,28.64937167,-17.75844167,2.00,78,,0,,19,40,,
T,18/03/2024 15:09:30,28.64937167,-17.75844167,2.00,78,,0,,19,40,,
T,18/03/2024 15:09:33,28.64937167,-17.75844167,2.10,78,,0,,21,40,,
T,18/03/2024 15:09:36,28.64937167,-17.75844167,2.00,78,,0,,22,40,,
T,18/03/2024 15:09:39,28.64937167,-17.75844167,2.00,78,,0,,21,40,,
T,18/03/2024 15:09:42,28.64937167,-17.75844167,2.00,78,,0,,19,40,,
T,18/03/2024 15:09:45,28.64937167,-17.75844167,2.00,78,,0,,19,40,,
T,18/03/2024 15:09:48,28.64937167,-17.75844167,2.10,78,,0,,18,40,,
T,18/03/2024 15:09:51,28.64937167,-17.75844167,2.20,78,,0,,17,39,,
T,18/03/2024 15:09:54,28.64937167,-17.75844167,2.30,78,,0,,15,39,,
T,18/03/2024 15:09:57,28.64937167,-17.75844167,2.40,78,,0,,13,39,,
T,18/03/2024 15:10:00,28.64937167,-17.75844167,2.40,78,,0,,12,39,,
T,18/03/2024 15:10:03,28.64937167,-17.75844167,2.40,78,,0,,12,39,,
T,18/03/2024 15:10:06,28.64937167,-17.75844167,2.30,78,,0,,14,39,,
T,18/03/2024 15:10:09,28.64937167,-17.75844167,2.30,78,,0,,15,39,,
T,18/03/2024 15:10:12,28.64937167,-17.75844167,2.20,78,,0,,16,39,,
T,18/03/2024 15:10:15,28.64937167,-17.75844167,1.60,78,,0,,17,39,,
T,18/03/2024 15:10:18,28.64937167,-17.75844167,1.80,78,,0,,18,39,,
T,18/03/2024 15:10:21,28.64937167,-17.75844167,2.00,78,,0,,16,39,,
T,18/03/2024 15:10:24,28.64937167,-17.75844167,2.20,78,,0,,17,39,,
T,18/03/2024 15:10:27,28.64937167,-17.75844167,1.60,78,,0,,17,39,,
T,18/03/2024 15:10:30,28.64937167,-17.75844167,1.70,78,,0,,17,39,,
T,18/03/2024 15:10:33,28.64937167,-17.75844167,1.90,78,,0,,18,39,,
T,18/03/2024 15:10:36,28.64937167,-17.75844167,1.60,78,,0,,17,39,,
T,18/03/2024 15:10:39,28.64937167,-17.75844167,1.60,78,,0,,16,39,,
T,18/03/2024 15:10:42,28.64937167,-17.75844167,2.00,78,,0,,14,39,,
T,18/03/2024 15:10:45,28.64937167,-17.75844167,2.10,78,,0,,14,39,,
T,18/03/2024 15:10:48,28.64937167,-17.75844167,2.20,78,,0,,15,39,,
T,18/03/2024 15:10:51,28.64937167,-17.75844167,2.30,78,,0,,14,39,,
T,18/03/2024 15:10:54,28.64937167,-17.75844167,1.80,78,,0,,13,39,,
T,18/03/2024 15:10:57,28.64934167,-17.75848000,1.70,76,,0,,14,39,,
T,18/03/2024 15:11:00,28.64934833,-17.75849500,2.10,76,,0,,13,39,,
T,18/03/2024 15:11:03,28.64934833,-17.75851167,2.30,76,,0,,13,40,,
T,18/03/2024 15:11:06,28.64935333,-17.75852333,2.40,76,,0,275,14,40,,
T,18/03/2024 15:11:09,28.64935000,-17.75852167,2.40,76,,0,,15,40,,
T,18/03/2024 15:11:12,28.64935500,-17.75852167,2.30,76,,0,,15,40,,
T,18/03/2024 15:11:15,28.64935500,-17.75852167,2.20,76,,0,,17,40,,
T,18/03/2024 15:11:18,28.64935500,-17.75852167,2.20,76,,0,,16,40,,
T,18/03/2024 15:11:21,28.64935500,-17.75852167,2.20,76,,0,,17,40,,
T,18/03/2024 15:11:24,28.64935500,-17.75852167,2.30,76,,0,,16,40,,
T,18/03/2024 15:11:27,28.64935500,-17.75852167,1.80,76,,0,,14,40,,
T,18/03/2024 15:11:30,28.64935500,-17.75852167,1.70,76,,0,,14,40,,
T,18/03/2024 15:11:33,28.64935500,-17.75852167,2.00,76,,0,,13,40,,
T,18/03/2024 15:11:36,28.64935500,-17.75852167,2.20,76,,0,,13,40,,
T,18/03/2024 15:11:39,28.64935500,-17.75852167,2.30,76,,0,,14,41,,
T,18/03/2024 15:11:42,28.64935500,-17.75852167,1.80,76,,0,,15,41,,
T,18/03/2024 15:11:45,28.64935500,-17.75852167,1.70,76,,0,,17,41,,
T,18/03/2024 15:11:48,28.64935500,-17.75852167,1.90,76,,0,,17,41,,
T,18/03/2024 15:11:51,28.64935500,-17.75852167,1.70,76,,0,,16,41,,
T,18/03/2024 15:11:54,28.64935500,-17.75852167,1.60,76,,0,,15,41,,
T,18/03/2024 15:11:57,28.64935500,-17.75852167,1.60,76,,0,,14,41,,
T,18/03/2024 15:12:00,28.64935500,-17.75852167,1.80,76,,0,,14,41,,
T,18/03/2024 15:12:03,28.64935500,-17.75852167,2.10,76,,0,,15,41,,
T,18/03/2024 15:12:06,28.64935500,-17.75852167,2.30,76,,0,,14,41,,
T,18/03/2024 15:12:09,28.64935500,-17.75852167,2.40,76,,0,,16,41,,
T,18/03/2024 15:12:12,28.64935500,-17.75852167,2.40,76,,0,,16,41,,
T,18/03/2024 15:12:15,28.64935500,-17.75852167,2.40,76,,0,,15,41,,
T,18/03/2024 15:12:18,28.64935500,-17.75852167,2.30,76,,0,,15,41,,
T,18/03/2024 15:12:21,28.64937667,-17.75842167,2.30,75,,0,,16,41,,
T,18/03/2024 15:12:24,28.64937667,-17.75842167,2.40,75,,0,,15,40,,
T,18/03/2024 15:12:27,28.64937667,-17.75842167,2.40,75,,0,,17,40,,
T,18/03/2024 15:12:30,28.64937667,-17.75842167,2.40,75,,0,,17,40,,
T,18/03/2024 15:12:33,28.64937667,-17.75842167,2.30,75,,0,,17,41,,
T,18/03/2024 15:12:36,28.64937667,-17.75842167,2.30,75,,0,,18,41,,
T,18/03/2024 15:12:39,28.64937667,-17.75842167,2.30,75,,0,,16,41,,
T,18/03/2024 15:12:42,28.64937667,-17.75842167,2.30,75,,0,,16,41,,
T,18/03/2024 15:12:45,28.64937667,-17.75842167,2.30,75,,0,,17,40,,
T,18/03/2024 15:12:48,28.64937667,-17.75842167,2.20,75,,0,,18,40,,
T,18/03/2024 15:12:51,28.64937667,-17.75842167,2.20,75,,0,,19,41,,
T,18/03/2024 15:12:54,28.64937667,-17.75842167,2.20,75,,0,,19,41,,
T,18/03/2024 15:12:57,28.64937667,-17.75842167,2.20,75,,0,,18,41,,
T,18/03/2024 15:13:00,28.64937667,-17.75842167,2.30,75,,0,,15,41,,
T,18/03/2024 15:13:03,28.64937667,-17.75842167,2.00,75,,0,,18,41,,
T,18/03/2024 15:13:06,28.64937667,-17.75842167,2.20,75,,0,,14,41,,
T,18/03/2024 15:13:09,28.64937667,-17.75842167,1.60,75,,0,,12,41,,
T,18/03/2024 15:13:12,28.64937667,-17.75842167,1.60,75,,0,,12,40,,
T,18/03/2024 15:13:15,28.64937667,-17.75842167,1.60,75,,0,,13,41,,
T,18/03/2024 15:13:18,28.64937667,-17.75842167,1.70,75,,0,,14,41,,
T,18/03/2024 15:13:21,28.64937667,-17.75842167,2.00,75,,0,,12,41,,
T,18/03/2024 15:13:24,28.64937667,-17.75842167,2.20,75,,0,,14,41,,
T,18/03/2024 15:13:27,28.64937667,-17.75842167,1.60,75,,0,,13,41,,
T,18/03/2024 15:13:30,28.64937667,-17.75842167,1.90,75,,0,,12,41,,
T,18/03/2024 15:13:33,28.64937667,-17.75842167,2.10,75,,0,,12,41,,
T,18/03/2024 15:13:36,28.64937667,-17.75842167,2.20,75,,0,,12,40,,
T,18/03/2024 15:13:39,28.64937667,-17.75842167,2.30,75,,0,,11,40,,
T,18/03/2024 15:13:42,28.64937667,-17.75842167,2.50,75,,0,,12,41,,
T,18/03/2024 15:13:45,28.64937667,-17.75842167,1.60,75,,0,,13,41,,
T,18/03/2024 15:13:48,28.64937667,-17.75842167,1.60,75,,0,,13,41,,
T,18/03/2024 15:13:51,28.64937667,-17.75842167,1.60,75,,0,,13,41,,
T,18/03/2024 15:13:54,28.64937667,-17.75842167,1.60,75,,0,,12,41,,
T,18/03/2024 15:13:57,28.64937667,-17.75842167,1.80,75,,0,,14,41,,
T,18/03/2024 15:14:00,28.64937667,-17.75842167,2.10,75,,0,,14,41,,
T,18/03/2024 15:14:03,28.64937667,-17.75842167,1.60,75,,0,,14,41,,
T,18/03/2024 15:14:06,28.64937667,-17.75842167,1.60,75,,0,,12,41,,
T,18/03/2024 15:14:09,28.64937667,-17.75842167,1.90,75,,0,,15,41,,
T,18/03/2024 15:14:12,28.64937667,-17.75842167,2.10,75,,0,,16,41,,
T,18/03/2024 15:14:15,28.64937667,-17.75842167,1.80,75,,0,,16,41,,
T,18/03/2024 15:14:18,28.64937667,-17.75842167,1.60,75,,0,,16,41,,
T,18/03/2024 15:14:21,28.64937667,-17.75842167,1.50,75,,0,,15,41,,
T,18/03/2024 15:14:24,28.64937667,-17.75842167,1.60,75,,0,,15,41,,
T,18/03/2024 15:14:27,28.64937667,-17.75842167,1.60,75,,0,,15,41,,
T,18/03/2024 15:14:30,28.64934833,-17.75851833,1.50,77,,0,,17,41,,
T,18/03/2024 15:14:33,28.64934667,-17.75851667,1.50,77,,0,,16,41,,
T,18/03/2024 15:14:36,28.64934667,-17.75851667,1.90,77,,0,,15,41,,
T,18/03/2024 15:14:39,28.64934667,-17.75851667,1.70,77,,0,,15,41,,
T,18/03/2024 15:14:42,28.64934667,-17.75851667,1.60,77,,0,,15,41,,
T,18/03/2024 15:14:45,28.64934667,-17.75851667,1.60,77,,0,,15,41,,
T,18/03/2024 15:14:48,28.64934667,-17.75851667,1.60,77,,0,,14,41,,
T,18/03/2024 15:14:51,28.64934667,-17.75851667,1.60,77,,0,,14,41,,
T,18/03/2024 15:14:54,28.64934667,-17.75851667,1.50,77,,0,,14,41,,
T,18/03/2024 15:14:57,28.64934667,-17.75851667,1.50,77,,0,,14,41,,
T,18/03/2024 15:15:00,28.64934667,-17.75851667,1.50,77,,0,,14,41,,
T,18/03/2024 15:15:03,28.64934667,-17.75851667,1.60,77,,0,,13,41,,
T,18/03/2024 15:15:06,28.64934667,-17.75851667,1.50,77,,0,,13,41,,
T,18/03/2024 15:15:09,28.64934667,-17.75851667,1.60,77,,0,,13,41,,
T,18/03/2024 15:15:12,28.64934667,-17.75851667,1.80,77,,0,,14,41,,
T,18/03/2024 15:15:15,28.64934667,-17.75851667,2.00,77,,0,,14,41,,
T,18/03/2024 15:15:18,28.64934667,-17.75851667,1.60,77,,0,,14,41,,
T,18/03/2024 15:15:21,28.64934667,-17.75851667,1.90,77,,0,,14,41,,
T,18/03/2024 15:15:24,28.64934667,-17.75851667,2.10,77,,0,,14,41,,
T,18/03/2024 15:15:27,28.64934667,-17.75851667,2.20,77,,0,,16,41,,
T,18/03/2024 15:15:30,28.64934667,-17.75851667,2.30,77,,0,,14,41,,
T,18/03/2024 15:15:33,28.64934667,-17.75851667,2.30,77,,0,,15,41,,
T,18/03/2024 15:15:36,28.64934667,-17.75851667,2.30,77,,0,,15,41,,
T,18/03/2024 15:15:39,28.64934667,-17.75851667,2.30,77,,0,,13,41,,
T,18/03/2024 15:15:42,28.64934667,-17.75851667,2.40,77,,0,,11,41,,
T,18/03/2024 15:15:45,28.64934667,-17.75851667,1.80,77,,0,,11,41,,
T,18/03/2024 15:15:48,28.64934667,-17.75851667,2.20,77,,0,,14,41,,
T,18/03/2024 15:15:51,28.64934667,-17.75851667,2.30,77,,0,,14,40,,
T,18/03/2024 15:15:54,28.64934667,-17.75851667,2.70,77,,0,,13,40,,
T,18/03/2024 15:15:57,28.64934667,-17.75851667,2.90,77,,0,,12,41,,
T,18/03/2024 15:16:00,28.64934667,-17.75851667,3.10,77,,0,,12,41,,
T,18/03/2024 15:16:03,28.64935667,-17.75846500,3.10,79,,0,,13,41,,
T,18/03/2024 15:16:06,28.64935667,-17.75843833,2.70,78,,0,,14,41,,
T,18/03/2024 15:16:09,28.64935667,-17.75843833,2.70,78,,0,,12,41,,
T,18/03/2024 15:16:12,28.64935667,-17.75843833,2.70,78,,0,,12,41,,
T,18/03/2024 15:16:15,28.64935667,-17.75843833,2.60,78,,0,,12,41,,
T,18/03/2024 15:16:18,28.64935667,-17.75843833,2.60,78,,0,,12,41,,
T,18/03/2024 15:16:21,28.64937333,-17.75853500,2.60,77,,0,270,11,41,,
